Gene_Name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Asap1,6482.095870653541,-0.09340082950901937,0.106024610428321,0.0031904414917662827,0.31404812815930194
Sorcs3,5196.547999257449,-0.09344567405127925,0.10116376181763904,0.0032519442165789836,0.31835289967219943
Ist1,5563.276341096302,0.09727480139281566,0.06669794403849952,0.0032742504398081823,0.3187945468976282
Prr5,643.0172660274586,0.0912683450004467,0.1152609754127573,0.003327272722307948,0.32155717979834453
Smyd4,1154.1134600894088,0.09404235702009593,0.09179555533581853,0.003338522771001512,0.32155717979834453
Tmem160,660.4150511550915,0.07978020046485498,0.18991142887786502,0.0033914365584010882,0.32490687670457485
Il1rl2,23.252883908532095,-0.06478586406342511,0.2163297265623235,0.0034453069621545197,0.3283120969521182
Fam3a,1011.3232826884533,0.09345943749280647,0.08858258270397218,0.0034951626463473723,0.33130073444081043
Gm31087,152.7285991909568,-0.0855973782810861,0.15101337256640315,0.0035341588373857175,0.3332339766935007
Tox3,703.3582957850713,-0.08198415825528617,0.17066448969490602,0.003571713437283058,0.33501176036086905
Rpl10l,3.7517904785702183,0.026716995593284207,0.31983794670847204,0.003594816806480072,0.3354226202504713
Dusp19,636.3411893480951,-0.0916143195201878,0.09481800571555904,0.003619324494171561,0.3359595767517281
Garem2,1069.7787767421232,0.09520045201386228,0.0708353488716751,0.0036544822583313165,0.33747448277322445
Smarcd2,1157.4821919870944,0.09188885371593034,0.09089056736244115,0.0036760575845566582,0.33772600834529504
Itm2a,1496.365781514428,0.08905781683477446,0.10597246755900502,0.0037417174605105527,0.34026836703069313
Nsmce3,1772.4643042392327,0.09192199402967803,0.0887117107974014,0.003730930421420738,0.34026836703069313
Ccnk,1462.1403182248812,-0.09040580992777117,0.09537290706293768,0.0037852307781561867,0.34070877670283967
Srsf2,5422.188708614405,0.09367740817605533,0.07756677483099005,0.003772467118110196,0.34070877670283967
Stt3b,7274.440807072419,-0.09478846861360612,0.06520292713099661,0.003822632660746345,0.34070877670283967
Tmed4,3519.356656475957,0.09375235553677316,0.055080596559635306,0.003811811440768705,0.34070877670283967
