Gene,Status,Expressed_Allele,Sample,Group,Maternal,Paternal,Total_Count,AER,Observed_Expression,log2_total_count
Rasgrf1,Imprinted,Paternal,HT_F3,HT Female,11818,29445,41263,-0.4271865836221312,Not Imprinted,15.332596057789214
Rasgrf1,Imprinted,Paternal,KO_M1,KO Male,6604,17114,23718,-0.44312336621974874,Not Imprinted,14.533755566269257
Rasgrf1,Imprinted,Paternal,KO_M2,KO Male,13617,33919,47536,-0.4270868394479973,Not Imprinted,15.536763239041623
Rasgrf1,Imprinted,Paternal,KO_M3,KO Male,11107,34009,45116,-0.5076247894316872,Not Imprinted,15.461383520224656
Rian,Imprinted,Maternal,WT_M1,WT Male,24459,40,24499,0.99673456059431,Maternal,14.580494128777294
Rian,Imprinted,Maternal,WT_M2,WT Male,734,28272,29006,-0.9493897814245329,Paternal,14.824113474501857
Rian,Imprinted,Maternal,WT_M3,WT Male,21444,119,21563,0.9889625747808747,Maternal,14.396337194231098
Rian,Imprinted,Maternal,WT_F1,WT Female,892,18806,19698,-0.9094324296882932,Paternal,14.265834774121519
Rian,Imprinted,Maternal,WT_F2,WT Female,24882,23,24905,0.9981529813290504,Maternal,14.604205717324763
Rian,Imprinted,Maternal,WT_F3,WT Female,1192,22409,23601,-0.8989873310452947,Paternal,14.526621496247854
Rian,Imprinted,Maternal,HT_F1,HT Female,59163,67,59230,0.9977376329562722,Maternal,15.854064822982078
Rian,Imprinted,Maternal,HT_F2,HT Female,33840,30,33870,0.9982285208148804,Maternal,15.04776296082332
Rian,Imprinted,Maternal,HT_F3,HT Female,371,16599,16970,-0.9562757807896287,Paternal,14.050783956364931
Rian,Imprinted,Maternal,KO_M1,KO Male,497,11772,12269,-0.9189828021843671,Paternal,13.582847628550267
Rian,Imprinted,Maternal,KO_M2,KO Male,660,22233,22893,-0.9423404534137072,Paternal,14.482681929642867
Rian,Imprinted,Maternal,KO_M3,KO Male,859,22814,23673,-0.9274278714146919,Paternal,14.531015866467587
Rtl1,Imprinted,Paternal,WT_M1,WT Male,13,0,13,1,Maternal,3.807354922057604
Rtl1,Imprinted,Paternal,WT_M2,WT Male,22,0,22,1,Maternal,4.523561956057013
Rtl1,Imprinted,Paternal,WT_M3,WT Male,11,0,11,1,Maternal,3.584962500721156
Rtl1,Imprinted,Paternal,WT_F1,WT Female,15,0,15,1,Maternal,4
Rtl1,Imprinted,Paternal,WT_F2,WT Female,11,0,11,1,Maternal,3.584962500721156
Rtl1,Imprinted,Paternal,WT_F3,WT Female,27,0,27,1,Maternal,4.807354922057604
Rtl1,Imprinted,Paternal,HT_F1,HT Female,0,242,242,-1,Paternal,7.924812503605781
Rtl1,Imprinted,Paternal,HT_F2,HT Female,14,0,14,1,Maternal,3.9068905956085187
Rtl1,Imprinted,Paternal,HT_F3,HT Female,4,0,4,1,Maternal,2.321928094887362
Rtl1,Imprinted,Paternal,KO_M1,KO Male,56,0,56,1,Maternal,5.832890014164741
Rtl1,Imprinted,Paternal,KO_M2,KO Male,20,0,20,1,Maternal,4.392317422778761
Rtl1,Imprinted,Paternal,KO_M3,KO Male,9,0,9,1,Maternal,3.321928094887362
Sall1,Imprinted,Paternal,WT_M1,WT Male,71,1711,1782,-0.920314253647587,Paternal,10.800090987624994
Sall1,Imprinted,Paternal,WT_M2,WT Male,941,1424,2365,-0.20422832980972516,Not Imprinted,11.208234358339789
Sall1,Imprinted,Paternal,WT_M3,WT Male,545,678,1223,-0.10874897792313983,Not Imprinted,10.257387842692651
Sall1,Imprinted,Paternal,WT_F1,WT Female,910,917,1827,-0.0038314176245210726,Not Imprinted,10.83605035505807
Sall1,Imprinted,Paternal,WT_F2,WT Female,827,873,1700,-0.027058823529411764,Not Imprinted,10.732167425663386
Sall1,Imprinted,Paternal,WT_F3,WT Female,54,1815,1869,-0.942215088282504,Paternal,10.868822554774999
Sall1,Imprinted,Paternal,HT_F1,HT Female,1240,1575,2815,-0.11900532859680284,Not Imprinted,11.459431618637296
Sall1,Imprinted,Paternal,HT_F2,HT Female,754,890,1644,-0.0827250608272506,Not Imprinted,10.683871868622603
Sall1,Imprinted,Paternal,HT_F3,HT Female,731,802,1533,-0.046314416177429873,Not Imprinted,10.583082767502933
Sall1,Imprinted,Paternal,KO_M1,KO Male,359,469,828,-0.13285024154589373,Not Imprinted,9.69522829149575
Sall1,Imprinted,Paternal,KO_M2,KO Male,700,908,1608,-0.12935323383084577,Not Imprinted,10.651948610723446
Sall1,Imprinted,Paternal,KO_M3,KO Male,54,1511,1565,-0.9309904153354632,Paternal,10.612868497291041
Sfmbt2,Imprinted,Paternal,WT_M1,WT Male,362,316,678,0.06784660766961652,Not Imprinted,9.407267764244732
Sfmbt2,Imprinted,Paternal,WT_M2,WT Male,268,584,852,-0.37089201877934275,Not Imprinted,9.73640193131829
Sfmbt2,Imprinted,Paternal,WT_M3,WT Male,424,266,690,0.2289855072463768,Not Imprinted,9.432541900388259
Sfmbt2,Imprinted,Paternal,WT_F1,WT Female,256,467,723,-0.2918395573997234,Not Imprinted,9.499845887083206
Sfmbt2,Imprinted,Paternal,WT_F2,WT Female,158,355,513,-0.3840155945419103,Not Imprinted,9.005624549193879
Sfmbt2,Imprinted,Paternal,WT_F3,WT Female,583,411,994,0.17303822937625754,Not Imprinted,9.958552715431011
Sfmbt2,Imprinted,Paternal,HT_F1,HT Female,528,934,1462,-0.2777017783857729,Not Imprinted,10.514714054138487
Sfmbt2,Imprinted,Paternal,HT_F2,HT Female,127,287,414,-0.3864734299516908,Not Imprinted,8.696967526234287
Sfmbt2,Imprinted,Paternal,HT_F3,HT Female,214,457,671,-0.3621460506706408,Not Imprinted,9.39231742277876
Sfmbt2,Imprinted,Paternal,KO_M1,KO Male,326,217,543,0.2007366482504604,Not Imprinted,9.087462841250339
Sfmbt2,Imprinted,Paternal,KO_M2,KO Male,306,425,731,-0.16279069767441862,Not Imprinted,9.515699838284043
Sfmbt2,Imprinted,Paternal,KO_M3,KO Male,395,404,799,-0.011264080100125156,Not Imprinted,9.643856189774725
Sgce,Imprinted,Paternal,WT_M1,WT Male,1,1192,1193,-0.9983235540653814,Paternal,10.221587121264806
Sgce,Imprinted,Paternal,WT_M2,WT Male,0,1885,1885,-1,Paternal,10.881113960675096
Sgce,Imprinted,Paternal,WT_M3,WT Male,0,753,753,-1,Paternal,9.558420713268664
Sgce,Imprinted,Paternal,WT_F1,WT Female,2,1242,1244,-0.9967845659163987,Paternal,10.281930026955443
Sgce,Imprinted,Paternal,WT_F2,WT Female,0,1027,1027,-1,Paternal,10.005624549193879
Sgce,Imprinted,Paternal,WT_F3,WT Female,1,1274,1275,-0.9984313725490196,Paternal,10.31741261376487
Sgce,Imprinted,Paternal,HT_F1,HT Female,1,2097,2098,-0.9990467111534795,Paternal,11.035486451292154
Sgce,Imprinted,Paternal,HT_F2,HT Female,0,1145,1145,-1,Paternal,10.162391328756906
Sgce,Imprinted,Paternal,HT_F3,HT Female,3,1243,1246,-0.9951845906902087,Paternal,10.28424574982967
Sgce,Imprinted,Paternal,KO_M1,KO Male,0,599,599,-1,Paternal,9.228818690495881
Sgce,Imprinted,Paternal,KO_M2,KO Male,0,1166,1166,-1,Paternal,10.188588845707349
Sgce,Imprinted,Paternal,KO_M3,KO Male,3,1087,1090,-0.9944954128440368,Paternal,10.091435386323607
Slc22a18,Imprinted,Maternal,WT_M1,WT Male,19,0,19,1,Maternal,4.321928094887363
Slc22a18,Imprinted,Maternal,WT_M2,WT Male,27,0,27,1,Maternal,4.807354922057604
Slc22a18,Imprinted,Maternal,WT_M3,WT Male,16,0,16,1,Maternal,4.087462841250339
Slc22a18,Imprinted,Maternal,WT_F1,WT Female,32,0,32,1,Maternal,5.044394119358453
Slc22a18,Imprinted,Maternal,WT_F2,WT Female,6,0,6,1,Maternal,2.807354922057604
Slc22a18,Imprinted,Maternal,WT_F3,WT Female,29,0,29,1,Maternal,4.906890595608519
Slc22a18,Imprinted,Maternal,HT_F1,HT Female,42,11,53,0.5849056603773585,Not Imprinted,5.754887502163468
Slc22a18,Imprinted,Maternal,HT_F2,HT Female,12,0,12,1,Maternal,3.700439718141092
Slc22a18,Imprinted,Maternal,HT_F3,HT Female,4,0,4,1,Maternal,2.321928094887362
Slc22a18,Imprinted,Maternal,KO_M1,KO Male,12,0,12,1,Maternal,3.700439718141092
Slc22a18,Imprinted,Maternal,KO_M2,KO Male,3,0,3,1,Maternal,2
Slc22a18,Imprinted,Maternal,KO_M3,KO Male,7,0,7,1,Maternal,3
Slc22a2,Imprinted,Maternal,WT_M1,WT Male,5,0,5,1,Maternal,2.584962500721156
Slc22a2,Imprinted,Maternal,WT_M2,WT Male,8,0,8,1,Maternal,3.169925001442312
Slc22a2,Imprinted,Maternal,WT_M3,WT Male,2,0,2,1,Maternal,1.584962500721156
Slc22a2,Imprinted,Maternal,WT_F1,WT Female,6,0,6,1,Maternal,2.807354922057604
Slc22a2,Imprinted,Maternal,WT_F2,WT Female,1,0,1,1,Maternal,1
Slc22a2,Imprinted,Maternal,WT_F3,WT Female,12,0,12,1,Maternal,3.700439718141092
Slc22a2,Imprinted,Maternal,HT_F1,HT Female,27,0,27,1,Maternal,4.807354922057604
Slc22a2,Imprinted,Maternal,HT_F2,HT Female,2,0,2,1,Maternal,1.584962500721156
Slc22a2,Imprinted,Maternal,HT_F3,HT Female,3,0,3,1,Maternal,2
Slc22a2,Imprinted,Maternal,KO_M1,KO Male,2,0,2,1,Maternal,1.584962500721156
Slc22a2,Imprinted,Maternal,KO_M2,KO Male,3,0,3,1,Maternal,2
Slc22a2,Imprinted,Maternal,KO_M3,KO Male,5,0,5,1,Maternal,2.584962500721156
Slc22a3,Imprinted,Maternal,WT_M1,WT Male,13,0,13,1,Maternal,3.807354922057604
Slc22a3,Imprinted,Maternal,WT_M2,WT Male,19,0,19,1,Maternal,4.321928094887363
Slc22a3,Imprinted,Maternal,WT_M3,WT Male,22,0,22,1,Maternal,4.523561956057013
Slc22a3,Imprinted,Maternal,WT_F1,WT Female,47,0,47,1,Maternal,5.584962500721156
Slc22a3,Imprinted,Maternal,WT_F2,WT Female,7,0,7,1,Maternal,3
Slc22a3,Imprinted,Maternal,WT_F3,WT Female,44,0,44,1,Maternal,5.491853096329675
Slc22a3,Imprinted,Maternal,HT_F1,HT Female,57,24,81,0.4074074074074074,Not Imprinted,6.357552004618084
Slc22a3,Imprinted,Maternal,HT_F2,HT Female,12,0,12,1,Maternal,3.700439718141092
Slc22a3,Imprinted,Maternal,HT_F3,HT Female,26,0,26,1,Maternal,4.754887502163468
Slc22a3,Imprinted,Maternal,KO_M1,KO Male,17,0,17,1,Maternal,4.169925001442312
Slc22a3,Imprinted,Maternal,KO_M2,KO Male,13,0,13,1,Maternal,3.807354922057604
Slc22a3,Imprinted,Maternal,KO_M3,KO Male,18,0,18,1,Maternal,4.247927513443585
Slc38a4,Imprinted,Paternal,WT_M1,WT Male,20,29,49,-0.1836734693877551,Not Imprinted,5.643856189774724
Slc38a4,Imprinted,Paternal,WT_M2,WT Male,51,55,106,-0.03773584905660377,Not Imprinted,6.741466986401147
Slc38a4,Imprinted,Paternal,WT_M3,WT Male,39,0,39,1,Maternal,5.321928094887363
Slc38a4,Imprinted,Paternal,WT_F1,WT Female,18,43,61,-0.4098360655737705,Not Imprinted,5.954196310386875
Slc38a4,Imprinted,Paternal,WT_F2,WT Female,44,0,44,1,Maternal,5.491853096329675
Slc38a4,Imprinted,Paternal,WT_F3,WT Female,34,51,85,-0.2,Not Imprinted,6.426264754702098
Slc38a4,Imprinted,Paternal,HT_F1,HT Female,55,89,144,-0.2361111111111111,Not Imprinted,7.1799090900149345
Slc38a4,Imprinted,Paternal,HT_F2,HT Female,78,19,97,0.6082474226804123,Not Imprinted,6.614709844115208
Slc38a4,Imprinted,Paternal,HT_F3,HT Female,73,0,73,1,Maternal,6.20945336562895
Slc38a4,Imprinted,Paternal,KO_M1,KO Male,17,0,17,1,Maternal,4.169925001442312
Slc38a4,Imprinted,Paternal,KO_M2,KO Male,55,0,55,1,Maternal,5.807354922057604
Slc38a4,Imprinted,Paternal,KO_M3,KO Male,41,18,59,0.3898305084745763,Not Imprinted,5.906890595608519
Smoc1,Imprinted,Paternal,WT_M1,WT Male,365,244,609,0.1986863711001642,Not Imprinted,9.252665432450248
Smoc1,Imprinted,Paternal,WT_M2,WT Male,1068,451,1519,0.40618828176431865,Not Imprinted,10.569855608330949
Smoc1,Imprinted,Paternal,WT_M3,WT Male,430,198,628,0.36942675159235666,Not Imprinted,9.296916206879288
Smoc1,Imprinted,Paternal,WT_F1,WT Female,411,348,759,0.08300395256916997,Not Imprinted,9.569855608330949
Smoc1,Imprinted,Paternal,WT_F2,WT Female,425,237,662,0.283987915407855,Not Imprinted,9.372865060112588
Smoc1,Imprinted,Paternal,WT_F3,WT Female,777,453,1230,0.2634146341463415,Not Imprinted,10.265615046484458
Smoc1,Imprinted,Paternal,HT_F1,HT Female,2247,1777,4024,0.11679920477137178,Not Imprinted,11.974773067889341
Smoc1,Imprinted,Paternal,HT_F2,HT Female,410,238,648,0.2654320987654321,Not Imprinted,9.342074667999139
Smoc1,Imprinted,Paternal,HT_F3,HT Female,266,184,450,0.18222222222222223,Not Imprinted,8.81698362325538
Smoc1,Imprinted,Paternal,KO_M1,KO Male,677,433,1110,0.21981981981981982,Not Imprinted,10.117643101389092
Smoc1,Imprinted,Paternal,KO_M2,KO Male,745,602,1347,0.10616184112843356,Not Imprinted,10.396604781181859
Smoc1,Imprinted,Paternal,KO_M3,KO Male,704,344,1048,0.3435114503816794,Not Imprinted,10.034798962577268
Smoc2,Imprinted,Maternal,WT_M1,WT Male,1382,1546,2928,-0.056010928961748634,Not Imprinted,11.516192477879367
Smoc2,Imprinted,Maternal,WT_M2,WT Male,2210,2055,4265,0.03634232121922626,Not Imprinted,12.058668250340572
Smoc2,Imprinted,Maternal,WT_M3,WT Male,1023,792,1815,0.12727272727272726,Not Imprinted,10.826548487290914
Smoc2,Imprinted,Maternal,WT_F1,WT Female,1818,1605,3423,0.06222611744084137,Not Imprinted,11.741466986401146
Smoc2,Imprinted,Maternal,WT_F2,WT Female,1682,1476,3158,0.06523115896136795,Not Imprinted,11.625252221746873
Smoc2,Imprinted,Maternal,WT_F3,WT Female,1157,899,2056,0.1254863813229572,Not Imprinted,11.006326078524934
Smoc2,Imprinted,Maternal,HT_F1,HT Female,1507,1538,3045,-0.010180623973727421,Not Imprinted,11.572700226487292
Smoc2,Imprinted,Maternal,HT_F2,HT Female,398,392,790,0.007594936708860759,Not Imprinted,9.627533884472792
Smoc2,Imprinted,Maternal,HT_F3,HT Female,1813,1845,3658,-0.008747949699289229,Not Imprinted,11.837233700339088
Smoc2,Imprinted,Maternal,KO_M1,KO Male,805,930,1735,-0.07204610951008646,Not Imprinted,10.761551232444479
Smoc2,Imprinted,Maternal,KO_M2,KO Male,1353,1174,2527,0.07083498219232291,Not Imprinted,11.303780748177102
Smoc2,Imprinted,Maternal,KO_M3,KO Male,1618,1299,2917,0.10935893040795337,Not Imprinted,11.510764167917891
Snrpn,Imprinted,Paternal,WT_M1,WT Male,0,90,90,-1,Paternal,6.507794640198696
Snrpn,Imprinted,Paternal,WT_M2,WT Male,6,181,187,-0.9358288770053476,Paternal,7.554588851677638
Snrpn,Imprinted,Paternal,WT_M3,WT Male,0,117,117,-1,Paternal,6.882643049361842
Snrpn,Imprinted,Paternal,WT_F1,WT Female,0,108,108,-1,Paternal,6.768184324776926
Snrpn,Imprinted,Paternal,WT_F2,WT Female,3,128,131,-0.9541984732824428,Paternal,7.044394119358453
Snrpn,Imprinted,Paternal,WT_F3,WT Female,3,158,161,-0.9627329192546584,Paternal,7.339850002884624
Snrpn,Imprinted,Paternal,HT_F1,HT Female,4,228,232,-0.9655172413793104,Paternal,7.864186144654281
Snrpn,Imprinted,Paternal,HT_F2,HT Female,8,151,159,-0.89937106918239,Paternal,7.321928094887363
Snrpn,Imprinted,Paternal,HT_F3,HT Female,0,92,92,-1,Paternal,6.539158811108031
Snrpn,Imprinted,Paternal,KO_M1,KO Male,2,49,51,-0.9215686274509803,Paternal,5.700439718141092
Snrpn,Imprinted,Paternal,KO_M2,KO Male,6,144,150,-0.92,Paternal,7.2384047393250786
Snrpn,Imprinted,Paternal,KO_M3,KO Male,2,128,130,-0.9692307692307692,Paternal,7.03342300153745
Snurf,Imprinted,Paternal,WT_M1,WT Male,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,WT_M2,WT Male,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,WT_M3,WT Male,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,WT_F1,WT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,WT_F2,WT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,HT_F1,HT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,HT_F2,HT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,KO_M2,KO Male,0,0,0,NA,No Expression,0
Snurf,Imprinted,Paternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Snx14,Imprinted,Paternal,WT_M1,WT Male,1794,2559,4353,-0.17574086836664368,Not Imprinted,12.088125692188207
Snx14,Imprinted,Paternal,WT_M2,WT Male,2496,4169,6665,-0.2510127531882971,Not Imprinted,12.702605602110248
Snx14,Imprinted,Paternal,WT_M3,WT Male,1336,1761,3097,-0.13722957701000968,Not Imprinted,11.597121428789569
Snx14,Imprinted,Paternal,WT_F1,WT Female,2215,2380,4595,-0.035908596300326445,Not Imprinted,12.166163082646113
Snx14,Imprinted,Paternal,WT_F2,WT Female,1703,2288,3991,-0.1465798045602606,Not Imprinted,11.96289600533726
Snx14,Imprinted,Paternal,WT_F3,WT Female,2691,2269,4960,0.08508064516129032,Not Imprinted,12.276415241892678
Snx14,Imprinted,Paternal,HT_F1,HT Female,3786,3318,7104,0.06587837837837837,Not Imprinted,12.794618934130142
Snx14,Imprinted,Paternal,HT_F2,HT Female,2126,2108,4234,0.004251299008030231,Not Imprinted,12.04814625421956
Snx14,Imprinted,Paternal,HT_F3,HT Female,2003,1907,3910,0.024552429667519183,Not Imprinted,11.933321820732946
Snx14,Imprinted,Paternal,KO_M1,KO Male,1174,976,2150,0.09209302325581395,Not Imprinted,11.070791809423062
Snx14,Imprinted,Paternal,KO_M2,KO Male,1812,2164,3976,-0.08853118712273642,Not Imprinted,11.95746484680521
Snx14,Imprinted,Paternal,KO_M3,KO Male,2025,2279,4304,-0.05901486988847584,Not Imprinted,12.071797522284207
Tfpi2,Imprinted,Maternal,WT_M1,WT Male,5,0,5,1,Maternal,2.584962500721156
Tfpi2,Imprinted,Maternal,WT_M2,WT Male,5,0,5,1,Maternal,2.584962500721156
Tfpi2,Imprinted,Maternal,WT_M3,WT Male,1,0,1,1,Maternal,1
Tfpi2,Imprinted,Maternal,WT_F1,WT Female,3,0,3,1,Maternal,2
Tfpi2,Imprinted,Maternal,WT_F2,WT Female,3,0,3,1,Maternal,2
Tfpi2,Imprinted,Maternal,WT_F3,WT Female,3,0,3,1,Maternal,2
Tfpi2,Imprinted,Maternal,HT_F1,HT Female,1,0,1,1,Maternal,1
Tfpi2,Imprinted,Maternal,HT_F2,HT Female,1,0,1,1,Maternal,1
Tfpi2,Imprinted,Maternal,HT_F3,HT Female,3,0,3,1,Maternal,2
Tfpi2,Imprinted,Maternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Tfpi2,Imprinted,Maternal,KO_M2,KO Male,3,0,3,1,Maternal,2
Tfpi2,Imprinted,Maternal,KO_M3,KO Male,2,0,2,1,Maternal,1.584962500721156
Th,Imprinted,Maternal,WT_M1,WT Male,21,0,21,1,Maternal,4.459431618637297
Th,Imprinted,Maternal,WT_M2,WT Male,44,0,44,1,Maternal,5.491853096329675
Th,Imprinted,Maternal,WT_M3,WT Male,6,0,6,1,Maternal,2.807354922057604
Th,Imprinted,Maternal,WT_F1,WT Female,71,0,71,1,Maternal,6.169925001442312
Th,Imprinted,Maternal,WT_F2,WT Female,6,0,6,1,Maternal,2.807354922057604
Th,Imprinted,Maternal,WT_F3,WT Female,19,0,19,1,Maternal,4.321928094887363
Th,Imprinted,Maternal,HT_F1,HT Female,40,61,101,-0.2079207920792079,Not Imprinted,6.672425341971495
Th,Imprinted,Maternal,HT_F2,HT Female,8,0,8,1,Maternal,3.169925001442312
Th,Imprinted,Maternal,HT_F3,HT Female,9,0,9,1,Maternal,3.321928094887362
Th,Imprinted,Maternal,KO_M1,KO Male,15,0,15,1,Maternal,4
Th,Imprinted,Maternal,KO_M2,KO Male,22,0,22,1,Maternal,4.523561956057013
Th,Imprinted,Maternal,KO_M3,KO Male,14,0,14,1,Maternal,3.9068905956085187
Thbs2,Imprinted,Maternal,WT_M1,WT Male,455,477,932,-0.023605150214592276,Not Imprinted,9.86573327085176
Thbs2,Imprinted,Maternal,WT_M2,WT Male,513,520,1033,-0.006776379477250726,Not Imprinted,10.014020470314934
Thbs2,Imprinted,Maternal,WT_M3,WT Male,250,322,572,-0.1258741258741259,Not Imprinted,9.162391328756906
Thbs2,Imprinted,Maternal,WT_F1,WT Female,425,605,1030,-0.17475728155339806,Not Imprinted,10.00982861736811
Thbs2,Imprinted,Maternal,WT_F2,WT Female,101,134,235,-0.14042553191489363,Not Imprinted,7.882643049361842
Thbs2,Imprinted,Maternal,WT_F3,WT Female,236,499,735,-0.3578231292517007,Not Imprinted,9.523561956057012
Thbs2,Imprinted,Maternal,HT_F1,HT Female,278,519,797,-0.30238393977415307,Not Imprinted,9.640244936222345
Thbs2,Imprinted,Maternal,HT_F2,HT Female,207,178,385,0.07532467532467532,Not Imprinted,8.59245703726808
Thbs2,Imprinted,Maternal,HT_F3,HT Female,106,172,278,-0.23741007194244604,Not Imprinted,8.124121311829187
Thbs2,Imprinted,Maternal,KO_M1,KO Male,92,261,353,-0.47875354107648727,Not Imprinted,8.467605550082997
Thbs2,Imprinted,Maternal,KO_M2,KO Male,72,127,199,-0.27638190954773867,Not Imprinted,7.643856189774724
Thbs2,Imprinted,Maternal,KO_M3,KO Male,240,123,363,0.32231404958677684,Not Imprinted,8.507794640198696
Tnfrsf22,Imprinted,Maternal,WT_M1,WT Male,90,0,90,1,Maternal,6.507794640198696
Tnfrsf22,Imprinted,Maternal,WT_M2,WT Male,91,48,139,0.30935251798561153,Not Imprinted,7.129283016944966
Tnfrsf22,Imprinted,Maternal,WT_M3,WT Male,57,0,57,1,Maternal,5.857980995127572
Tnfrsf22,Imprinted,Maternal,WT_F1,WT Female,107,0,107,1,Maternal,6.754887502163468
Tnfrsf22,Imprinted,Maternal,WT_F2,WT Female,52,19,71,0.4647887323943662,Not Imprinted,6.169925001442312
Tnfrsf22,Imprinted,Maternal,WT_F3,WT Female,99,0,99,1,Maternal,6.643856189774724
Tnfrsf22,Imprinted,Maternal,HT_F1,HT Female,45,105,150,-0.4,Not Imprinted,7.2384047393250786
Tnfrsf22,Imprinted,Maternal,HT_F2,HT Female,68,0,68,1,Maternal,6.108524456778169
Tnfrsf22,Imprinted,Maternal,HT_F3,HT Female,34,34,68,0,Not Imprinted,6.108524456778169
Tnfrsf22,Imprinted,Maternal,KO_M1,KO Male,31,12,43,0.4418604651162791,Not Imprinted,5.459431618637297
Tnfrsf22,Imprinted,Maternal,KO_M2,KO Male,38,21,59,0.288135593220339,Not Imprinted,5.906890595608519
Tnfrsf22,Imprinted,Maternal,KO_M3,KO Male,52,0,52,1,Maternal,5.727920454563199
Tnfrsf23,Imprinted,Maternal,WT_M1,WT Male,23,0,23,1,Maternal,4.584962500721156
Tnfrsf23,Imprinted,Maternal,WT_M2,WT Male,33,0,33,1,Maternal,5.087462841250339
Tnfrsf23,Imprinted,Maternal,WT_M3,WT Male,14,0,14,1,Maternal,3.9068905956085187
Tnfrsf23,Imprinted,Maternal,WT_F1,WT Female,27,0,27,1,Maternal,4.807354922057604
Tnfrsf23,Imprinted,Maternal,WT_F2,WT Female,30,0,30,1,Maternal,4.954196310386875
Tnfrsf23,Imprinted,Maternal,WT_F3,WT Female,18,0,18,1,Maternal,4.247927513443585
Tnfrsf23,Imprinted,Maternal,HT_F1,HT Female,49,0,49,1,Maternal,5.643856189774724
Tnfrsf23,Imprinted,Maternal,HT_F2,HT Female,17,0,17,1,Maternal,4.169925001442312
Tnfrsf23,Imprinted,Maternal,HT_F3,HT Female,14,0,14,1,Maternal,3.9068905956085187
Tnfrsf23,Imprinted,Maternal,KO_M1,KO Male,6,0,6,1,Maternal,2.807354922057604
Tnfrsf23,Imprinted,Maternal,KO_M2,KO Male,12,0,12,1,Maternal,3.700439718141092
Tnfrsf23,Imprinted,Maternal,KO_M3,KO Male,11,0,11,1,Maternal,3.584962500721156
Tnfrsf26,Imprinted,Maternal,WT_M1,WT Male,1,0,1,1,Maternal,1
Tnfrsf26,Imprinted,Maternal,WT_M2,WT Male,1,0,1,1,Maternal,1
Tnfrsf26,Imprinted,Maternal,WT_M3,WT Male,2,0,2,1,Maternal,1.584962500721156
Tnfrsf26,Imprinted,Maternal,WT_F1,WT Female,2,0,2,1,Maternal,1.584962500721156
Tnfrsf26,Imprinted,Maternal,WT_F2,WT Female,1,0,1,1,Maternal,1
Tnfrsf26,Imprinted,Maternal,WT_F3,WT Female,0,0,0,NA,No Expression,0
Tnfrsf26,Imprinted,Maternal,HT_F1,HT Female,2,0,2,1,Maternal,1.584962500721156
Tnfrsf26,Imprinted,Maternal,HT_F2,HT Female,1,0,1,1,Maternal,1
Tnfrsf26,Imprinted,Maternal,HT_F3,HT Female,0,0,0,NA,No Expression,0
Tnfrsf26,Imprinted,Maternal,KO_M1,KO Male,0,0,0,NA,No Expression,0
Tnfrsf26,Imprinted,Maternal,KO_M2,KO Male,1,0,1,1,Maternal,1
Tnfrsf26,Imprinted,Maternal,KO_M3,KO Male,0,0,0,NA,No Expression,0
Trappc9,Imprinted,Maternal,WT_M1,WT Male,1280,4607,5887,-0.5651435366060812,Not Imprinted,12.523561956057012
Trappc9,Imprinted,Maternal,WT_M2,WT Male,2476,7905,10381,-0.5229746652538291,Not Imprinted,13.34179677239183
Trappc9,Imprinted,Maternal,WT_M3,WT Male,1120,3414,4534,-0.505955006616674,Not Imprinted,12.146886835415884
Trappc9,Imprinted,Maternal,WT_F1,WT Female,1624,4652,6276,-0.4824729126832377,Not Imprinted,12.61585949358308
Trappc9,Imprinted,Maternal,WT_F2,WT Female,1243,4416,5659,-0.5606997702774342,Not Imprinted,12.466586337719244
Trappc9,Imprinted,Maternal,WT_F3,WT Female,1773,5399,7172,-0.5055772448410485,Not Imprinted,12.808360915432784
Trappc9,Imprinted,Maternal,HT_F1,HT Female,2596,7925,10521,-0.5065107879479137,Not Imprinted,13.36112133473479
Trappc9,Imprinted,Maternal,HT_F2,HT Female,1392,4559,5951,-0.5321794656360276,Not Imprinted,12.539158811108031
Trappc9,Imprinted,Maternal,HT_F3,HT Female,978,4488,5466,-0.6421514818880352,Not Imprinted,12.416533660199583
Trappc9,Imprinted,Maternal,KO_M1,KO Male,1012,4144,5156,-0.6074476338246703,Not Imprinted,12.332316330199218
Trappc9,Imprinted,Maternal,KO_M2,KO Male,1521,4800,6321,-0.5187470336971998,Not Imprinted,12.626165319904498
Trappc9,Imprinted,Maternal,KO_M3,KO Male,1554,4929,6483,-0.5205923183711245,Not Imprinted,12.66266837551754
