Gene_Allele,Allele_Source,Gene,Status,Expressed_Allele,Sample,RawCount,Group,log2_count
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,WT_M2,49972,WT Male,15.608861208694039
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,WT_M3,32399,WT Male,14.98370619265935
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,WT_F1,34570,WT Female,15.077274715118953
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,WT_F2,33045,WT Female,15.012188033146051
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,WT_F3,44022,WT Female,15.425969842308408
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,HT_F1,51965,HT Female,15.665280393678295
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,HT_F2,32394,HT Female,14.98348353735512
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,HT_F3,29572,HT Female,14.851992983020752
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,KO_M1,26667,KO Male,14.702822011777029
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,KO_M2,33932,KO Male,15.050401363202674
Gnas_JF1,Paternal,Gnas,Imprinted - Isoform Dependent,Maternal,KO_M3,37962,KO Male,15.212306384398097
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M1,474,WT Male,8.89178370321831
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M2,410,WT Male,8.682994583681683
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M3,255,WT Male,8
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F1,485,WT Female,8.92481250360578
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F2,77,WT Female,6.285402218862249
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F3,635,WT Female,9.312882955284355
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F1,579,HT Female,9.179909090014934
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F2,153,HT Female,7.266786540694901
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F3,107,HT Female,6.754887502163468
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M1,228,KO Male,7.839203788096944
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M2,165,KO Male,7.3750394313469245
Grb10_129,Maternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M3,256,KO Male,8.005624549193879
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M1,1478,WT Male,10.530406337099068
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M2,3177,WT Male,11.63390340934852
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_M3,1314,WT Male,10.360847084179664
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F1,1978,WT Female,10.950555897047511
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F2,1498,WT Female,10.54978466794786
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,WT_F3,2163,WT Female,11.079484783826816
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F1,7166,HT Female,12.80715363917749
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F2,2571,HT Female,11.328674927327947
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,HT_F3,1618,HT Female,10.660887270302567
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M1,1919,KO Male,10.906890595608518
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M2,2988,KO Male,11.545447181678094
Grb10_JF1,Paternal,Grb10,Imprinted - Isoform Dependent,Maternal,KO_M3,2184,KO Male,11.093417564387961
H13_129,Maternal,H13,Imprinted,Maternal,WT_M1,2002,WT Male,10.967946705812707
H13_129,Maternal,H13,Imprinted,Maternal,WT_M2,2,WT Male,1.584962500721156
H13_129,Maternal,H13,Imprinted,Maternal,WT_M3,1521,WT Male,10.571752643503546
H13_129,Maternal,H13,Imprinted,Maternal,WT_F1,1762,WT Female,10.783816759320182
H13_129,Maternal,H13,Imprinted,Maternal,WT_F2,0,WT Female,0
H13_129,Maternal,H13,Imprinted,Maternal,WT_F3,2409,WT Female,11.234817431117325
H13_129,Maternal,H13,Imprinted,Maternal,HT_F1,4586,HT Female,12.163335192081961
H13_129,Maternal,H13,Imprinted,Maternal,HT_F2,2042,HT Female,10.996473488733228
H13_129,Maternal,H13,Imprinted,Maternal,HT_F3,3,HT Female,2
H13_129,Maternal,H13,Imprinted,Maternal,KO_M1,1366,KO Male,10.41679752760606
H13_129,Maternal,H13,Imprinted,Maternal,KO_M2,3,KO Male,2
H13_129,Maternal,H13,Imprinted,Maternal,KO_M3,1755,KO Male,10.778077129535358
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_M1,1436,WT Male,10.488844346457336
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_M2,5328,WT Male,12.379649117760035
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_M3,1262,WT Male,10.302638923787553
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_F1,2113,WT Female,11.045759661382682
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_F2,3343,WT Female,11.707359132080883
H13_JF1,Paternal,H13,Imprinted,Maternal,WT_F3,2092,WT Female,11.031356596255709
H13_JF1,Paternal,H13,Imprinted,Maternal,HT_F1,3431,HT Female,11.744833837499545
H13_JF1,Paternal,H13,Imprinted,Maternal,HT_F2,1815,HT Female,10.826548487290914
H13_JF1,Paternal,H13,Imprinted,Maternal,HT_F3,2667,HT Female,11.381542951184585
H13_JF1,Paternal,H13,Imprinted,Maternal,KO_M1,1068,KO Male,10.06204613772049
H13_JF1,Paternal,H13,Imprinted,Maternal,KO_M2,3344,KO Male,11.707790495528823
H13_JF1,Paternal,H13,Imprinted,Maternal,KO_M3,1590,KO Male,10.635718120331047
H19_129,Maternal,H19,Imprinted,Maternal,WT_M1,6,WT Male,2.807354922057604
H19_129,Maternal,H19,Imprinted,Maternal,WT_M2,3,WT Male,2
H19_129,Maternal,H19,Imprinted,Maternal,WT_M3,7,WT Male,3
H19_129,Maternal,H19,Imprinted,Maternal,WT_F1,16,WT Female,4.087462841250339
H19_129,Maternal,H19,Imprinted,Maternal,WT_F2,6,WT Female,2.807354922057604
H19_129,Maternal,H19,Imprinted,Maternal,WT_F3,4,WT Female,2.321928094887362
H19_129,Maternal,H19,Imprinted,Maternal,HT_F1,2,HT Female,1.584962500721156
H19_129,Maternal,H19,Imprinted,Maternal,HT_F2,1,HT Female,1
H19_129,Maternal,H19,Imprinted,Maternal,HT_F3,11,HT Female,3.584962500721156
H19_129,Maternal,H19,Imprinted,Maternal,KO_M1,1,KO Male,1
H19_129,Maternal,H19,Imprinted,Maternal,KO_M2,1,KO Male,1
H19_129,Maternal,H19,Imprinted,Maternal,KO_M3,2,KO Male,1.584962500721156
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_M1,0,WT Male,0
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_M2,0,WT Male,0
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_M3,0,WT Male,0
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_F1,0,WT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_F2,0,WT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,WT_F3,0,WT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,HT_F1,0,HT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,HT_F2,0,HT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,HT_F3,0,HT Female,0
H19_JF1,Paternal,H19,Imprinted,Maternal,KO_M1,0,KO Male,0
H19_JF1,Paternal,H19,Imprinted,Maternal,KO_M2,0,KO Male,0
H19_JF1,Paternal,H19,Imprinted,Maternal,KO_M3,0,KO Male,0
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_M1,628,WT Male,9.296916206879288
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_M2,915,WT Male,9.839203788096944
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_M3,241,WT Male,7.918863237274595
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_F1,326,WT Female,8.353146825498083
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_F2,196,WT Female,7.6220518194563764
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,WT_F3,631,WT Female,9.303780748177102
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,HT_F1,891,HT Female,9.800899899920305
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,HT_F2,621,HT Female,9.280770770130603
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,HT_F3,580,HT Female,9.18239435340453
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,KO_M1,479,KO Male,8.906890595608518
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,KO_M2,352,KO Male,8.46352437327118
Htr2a_129,Maternal,Htr2a,Imprinted,Maternal,KO_M3,707,KO Male,9.467605550082997
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_M1,551,WT Male,9.108524456778168
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_M2,491,WT Male,8.94251450533924
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_M3,269,WT Male,8.076815597050832
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_F1,448,WT Female,8.810571634741146
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_F2,424,WT Female,8.731319031025064
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,WT_F3,538,WT Female,9.074141462752506
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,HT_F1,755,HT Female,9.562242424221072
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,HT_F2,253,HT Female,7.9886846867721655
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,HT_F3,482,HT Female,8.915879378835774
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,KO_M1,200,KO Male,7.651051691178929
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,KO_M2,582,KO Male,9.187352073200497
Htr2a_JF1,Paternal,Htr2a,Imprinted,Maternal,KO_M3,478,KO Male,8.90388184573618
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_M1,17,WT Male,4.169925001442312
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_M2,85,WT Male,6.426264754702098
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_M3,68,WT Male,6.108524456778169
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_F1,73,WT Female,6.20945336562895
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_F2,51,WT Female,5.700439718141092
Hymai_129,Maternal,Hymai,Imprinted,Paternal,WT_F3,69,WT Female,6.129283016944966
Hymai_129,Maternal,Hymai,Imprinted,Paternal,HT_F1,0,HT Female,0
Hymai_129,Maternal,Hymai,Imprinted,Paternal,HT_F2,35,HT Female,5.169925001442312
Hymai_129,Maternal,Hymai,Imprinted,Paternal,HT_F3,21,HT Female,4.459431618637297
Hymai_129,Maternal,Hymai,Imprinted,Paternal,KO_M1,23,KO Male,4.584962500721156
Hymai_129,Maternal,Hymai,Imprinted,Paternal,KO_M2,74,KO Male,6.22881869049588
Hymai_129,Maternal,Hymai,Imprinted,Paternal,KO_M3,46,KO Male,5.554588851677638
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_M1,0,WT Male,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_M2,0,WT Male,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_M3,0,WT Male,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_F1,0,WT Female,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_F2,0,WT Female,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,WT_F3,0,WT Female,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,HT_F1,136,HT Female,7.098032082960526
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,HT_F2,0,HT Female,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,HT_F3,0,HT Female,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,KO_M1,0,KO Male,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,KO_M2,0,KO Male,0
Hymai_JF1,Paternal,Hymai,Imprinted,Paternal,KO_M3,0,KO Male,0
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_M1,10533,WT Male,13.362765744153958
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_M2,9990,WT Male,13.286413369370345
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_M3,7404,WT Male,12.85428402017621
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_F1,16793,WT Female,14.035658272294071
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_F2,1447,WT Female,10.499845887083206
Igf2_129,Maternal,Igf2,Imprinted,Paternal,WT_F3,9668,WT Female,13.239150973780701
Igf2_129,Maternal,Igf2,Imprinted,Paternal,HT_F1,10632,HT Female,13.376261076559688
Igf2_129,Maternal,Igf2,Imprinted,Paternal,HT_F2,3733,HT Female,11.866506212226202
Igf2_129,Maternal,Igf2,Imprinted,Paternal,HT_F3,1810,HT Female,10.822570830950168
Igf2_129,Maternal,Igf2,Imprinted,Paternal,KO_M1,4564,KO Male,12.156399144871584
Igf2_129,Maternal,Igf2,Imprinted,Paternal,KO_M2,983,KO Male,9.94251450533924
Igf2_129,Maternal,Igf2,Imprinted,Paternal,KO_M3,925,KO Male,9.854868383260236
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_M1,7219,WT Male,12.817783121774534
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_M2,6765,WT Male,12.724087461793989
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_M3,5173,WT Male,12.33706433868474
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_F1,11951,WT Female,13.544964432789238
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_F2,584,WT Female,9.192292814470767
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,WT_F3,6861,WT Female,12.744413410557655
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,HT_F1,6890,HT Female,12.75049764209908
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,HT_F2,1737,HT Female,10.7632123668144
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,HT_F3,636,HT Female,9.3151495622563
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,KO_M1,3021,KO Male,11.561287945164828
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,KO_M2,199,KO Male,7.643856189774724
Igf2_JF1,Paternal,Igf2,Imprinted,Paternal,KO_M3,297,KO Male,8.219168520462162
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_M1,3595,WT Male,11.812177305514448
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_M2,4278,WT Male,12.06305796362349
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_M3,1929,WT Male,10.914385132155443
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_F1,3753,WT Female,11.874212934830874
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_F2,2928,WT Female,11.516192477879367
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,WT_F3,4028,WT Female,11.9762060901486
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,HT_F1,4313,HT Female,12.074810461160453
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,HT_F2,2590,HT Female,11.339293300180094
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,HT_F3,2881,HT Female,11.492854620174748
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,KO_M1,1912,KO Male,10.901621158346112
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,KO_M2,2739,KO Male,11.419960177847889
Igf2r_129,Maternal,Igf2r,Tissue Dependent,Maternal,KO_M3,2569,KO Male,11.32755264408124
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_M1,2240,WT Male,11.129926933510394
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_M2,4149,WT Male,12.018895621121649
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_M3,1718,WT Male,10.747353829478062
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_F1,3067,WT Female,11.583082767502933
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_F2,1737,WT Female,10.7632123668144
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,WT_F3,2221,WT Female,11.117643101389092
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,HT_F1,4927,HT Female,12.266786540694902
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,HT_F2,2092,HT Female,11.031356596255709
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,HT_F3,1834,HT Female,10.841564347730575
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,KO_M1,1746,KO Male,10.77066389291676
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,KO_M2,2103,KO Male,11.038918989292302
Igf2r_JF1,Paternal,Igf2r,Tissue Dependent,Maternal,KO_M3,2272,KO Male,11.150381968817848
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_M1,12891,WT Male,13.654188473059545
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_M2,19288,WT Male,14.23549073120826
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_M3,9468,WT Male,13.20899635859037
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_F1,13498,WT Female,13.720564916568025
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_F2,12029,WT Female,13.55434902206344
Impact_129,Maternal,Impact,Imprinted,Paternal,WT_F3,17237,WT Female,14.07330477825368
Impact_129,Maternal,Impact,Imprinted,Paternal,HT_F1,27098,HT Female,14.725951994166989
Impact_129,Maternal,Impact,Imprinted,Paternal,HT_F2,15344,HT Female,13.905481025353847
Impact_129,Maternal,Impact,Imprinted,Paternal,HT_F3,11230,HT Female,13.455198769515098
Impact_129,Maternal,Impact,Imprinted,Paternal,KO_M1,6406,KO Male,12.64543327516426
Impact_129,Maternal,Impact,Imprinted,Paternal,KO_M2,13993,KO Male,13.772520776314755
Impact_129,Maternal,Impact,Imprinted,Paternal,KO_M3,14376,KO Male,13.811475044432731
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_M1,2970,WT Male,11.536732889835415
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_M2,6191,WT Male,12.59618975614441
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_M3,2333,WT Male,11.188588845707349
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_F1,3608,WT Female,11.817383427897232
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_F2,2961,WT Female,11.532355925288847
Impact_JF1,Paternal,Impact,Imprinted,Paternal,WT_F3,4662,WT Female,12.187042714339894
Impact_JF1,Paternal,Impact,Imprinted,Paternal,HT_F1,9787,HT Female,13.25679838607939
Impact_JF1,Paternal,Impact,Imprinted,Paternal,HT_F2,4597,HT Female,12.16679075071818
Impact_JF1,Paternal,Impact,Imprinted,Paternal,HT_F3,3721,HT Female,11.861862340059151
Impact_JF1,Paternal,Impact,Imprinted,Paternal,KO_M1,2792,KO Male,11.44759985827995
Impact_JF1,Paternal,Impact,Imprinted,Paternal,KO_M2,4429,KO Male,12.113090983442381
Impact_JF1,Paternal,Impact,Imprinted,Paternal,KO_M3,5741,KO Male,12.487337615207181
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_M1,5919,WT Male,12.531381460516313
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_M2,6325,WT Male,12.627077840517394
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_M3,4049,WT Male,11.98370619265935
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_F1,6606,WT Female,12.689779629377275
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_F2,5836,WT Female,12.511011352882239
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,WT_F3,5501,WT Female,12.42574042431621
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,HT_F1,5696,HT Female,12.475986690870654
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,HT_F2,3971,HT Female,11.955649907528374
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,HT_F3,5473,HT Female,12.418379719364957
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,KO_M1,3723,KO Male,11.862637357558794
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,KO_M2,5538,KO Male,12.43540982316332
Inpp5f_129,Maternal,Inpp5f,Imprinted,Paternal,KO_M3,6750,KO Male,12.720885503593726
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_M1,5754,WT Male,12.490600213019592
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_M2,10620,WT Male,13.374631986286776
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_M3,3603,WT Male,11.815383295813538
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_F1,4497,WT Female,12.135067945777816
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_F2,3970,WT Female,11.955286645524469
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,WT_F3,5813,WT Female,12.505315356136236
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,HT_F1,10849,HT Female,13.405407422219204
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,HT_F2,5465,HT Female,12.416269744523207
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,HT_F3,4827,HT Female,12.237209960755022
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,KO_M1,1887,KO Male,10.88264304936184
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,KO_M2,4150,KO Male,12.019243216603607
Inpp5f_JF1,Paternal,Inpp5f,Imprinted,Paternal,KO_M3,3809,KO Male,11.895575282380685
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_M1,23,WT Male,4.584962500721156
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_M2,30,WT Male,4.954196310386875
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_M3,19,WT Male,4.321928094887363
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_F1,41,WT Female,5.392317422778761
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_F2,0,WT Female,0
Ins2_129,Maternal,Ins2,Imprinted,Paternal,WT_F3,15,WT Female,4
Ins2_129,Maternal,Ins2,Imprinted,Paternal,HT_F1,39,HT Female,5.321928094887363
Ins2_129,Maternal,Ins2,Imprinted,Paternal,HT_F2,10,HT Female,3.4594316186372973
Ins2_129,Maternal,Ins2,Imprinted,Paternal,HT_F3,1,HT Female,1
Ins2_129,Maternal,Ins2,Imprinted,Paternal,KO_M1,73,KO Male,6.20945336562895
Ins2_129,Maternal,Ins2,Imprinted,Paternal,KO_M2,0,KO Male,0
Ins2_129,Maternal,Ins2,Imprinted,Paternal,KO_M3,0,KO Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_M1,0,WT Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_M2,0,WT Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_M3,0,WT Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_F1,0,WT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_F2,0,WT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,WT_F3,0,WT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,HT_F1,0,HT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,HT_F2,0,HT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,HT_F3,0,HT Female,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,KO_M1,0,KO Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,KO_M2,0,KO Male,0
Ins2_JF1,Paternal,Ins2,Imprinted,Paternal,KO_M3,0,KO Male,0
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_M1,811,WT Male,9.665335917185176
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_M2,1269,WT Male,10.310612781659529
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_M3,505,WT Male,8.98299357469431
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_F1,861,WT Female,9.751544059089099
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_F2,789,WT Female,9.625708843064466
Jade1_129,Maternal,Jade1,Imprinted,Paternal,WT_F3,975,WT Female,9.930737337562887
Jade1_129,Maternal,Jade1,Imprinted,Paternal,HT_F1,1996,HT Female,10.963618617443972
Jade1_129,Maternal,Jade1,Imprinted,Paternal,HT_F2,818,HT Female,9.677719641641009
Jade1_129,Maternal,Jade1,Imprinted,Paternal,HT_F3,737,HT Female,9.527477006060396
Jade1_129,Maternal,Jade1,Imprinted,Paternal,KO_M1,702,KO Male,9.457380879072534
Jade1_129,Maternal,Jade1,Imprinted,Paternal,KO_M2,838,KO Male,9.712527000439824
Jade1_129,Maternal,Jade1,Imprinted,Paternal,KO_M3,842,KO Male,9.719388820942083
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_M1,2097,WT Male,11.034798962577268
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_M2,2546,WT Male,11.314583244274194
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_M3,1114,WT Male,10.122827994807666
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_F1,1942,WT Female,10.924070185585345
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_F2,1411,WT Female,10.46352437327118
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,WT_F3,2035,WT Female,10.991521846075695
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,HT_F1,2980,HT Female,11.541580659991169
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,HT_F2,1630,HT Female,10.671541066711884
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,HT_F3,1833,HT Female,10.840777923595054
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,KO_M1,1665,KO Male,10.702172685365548
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,KO_M2,1552,KO Male,10.600842114387302
Jade1_JF1,Paternal,Jade1,Imprinted,Paternal,KO_M3,1815,KO Male,10.826548487290914
